item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0120,120,1,True,True,18.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25,0,0.0,C,13,1,,0.93,14,,The SOAP note contains unclear sentences and unnecessary repetition of information.,0.5,2,20,4,,0.83,24,,0.8,8,2,10,3,The SOAP note is missing a clear plan section that outlines the patient's treatment plan in detail.,0.75,4,0.81,19,23,9,13,10,10,0.43478260869565216,6,7,2,3,4,4,0.5714285714285714,2,2,0,0,2,2,1.0,3,4,2,3,1,1,0.25,19,6,2,3,23,7,2,4,item_0120,,"The note is broadly usable but contains noticeable gaps, primarily in the Subjective section where the Chief Complaint and several key social history details (sedentary lifestyle, high carbohydrate diet) are omitted. The Plan section also omits discussion of potential medication side effects. There are no unsupported or unknown additions.",2,1.0,24.0,0.5263157894736842,0.4202122508335778,0.5272747020854022,0.6415094339622641,True,True,0.45000000000000007,0.5263157894736842,True,True,0.5254237288135594,0.6037735849056602,True,True,0.492462311557789,0.6415094339622641,True,True,0.21296296296296297,0.3375
item_0121,121,2,True,True,20.0,4.0,0.0,8.0,0.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,12,0,0.0,C,12,2,,0.86,14,,The doctor's sentence about the patient's job as a Marketing Manager was unclear and could be rephrased for better clarity.,0.5,1,13,2,,0.87,15,,0.88,7,1,8,3,The doctor's plan section was missing a clear explanation of the next steps and potential referrals.,0.75,4,0.83,18,23,10,15,8,8,0.34782608695652173,4,3,3,2,1,1,0.3333333333333333,0,1,0,1,0,0,0.0,8,7,4,3,4,4,0.5714285714285714,18,4,0,8,23,3,1,7,item_0121,,"The generated note is mostly clinically aligned but contains multiple moderate omissions across several sections, particularly in the Subjective and Plan. While there are no unsupported or unknown additions, the cumulative effect of missing important contextual details, patient instructions, and specific test orders in the Plan section makes the note meaningfully incomplete and requires careful review. This prevents a higher grade.",8,4.0,20.0,0.3846153846153846,0.23887622845748469,0.37089627335462355,0.6127167630057804,True,True,0.3050847457627119,0.3846153846153846,True,True,0.1,0.15789473684210528,True,True,0.34453781512605036,0.6127167630057804,True,True,0.2058823529411765,0.3283582089552239
item_0122,122,1,True,True,13.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18,0,0.0,C,13,1,,0.93,14,,The SOAP note contains a single unclear sentence regarding the patient's symptoms.,0.5,1,15,2,"The SOAP note is missing details about the patient's lifestyle, including their occupation and recreational activities.",0.88,17,"The SOAP note is missing details about the patient's medical history, including their thyroid function test results from the previous visit.",0.88,7,1,8,3,The SOAP note is missing a clear plan for managing the patient's hypothyroidism and elevated blood pressure.,0.75,4,0.86,16,30,8,22,8,8,0.26666666666666666,5,8,3,6,2,2,0.25,2,1,1,0,1,1,1.0,5,13,2,10,3,3,0.23076923076923078,16,5,2,5,30,8,1,13,item_0122,,"The generated note has noticeable gaps, particularly in the Assessment section, where detailed medical reasoning and current status for both hypothyroidism and hypertension are omitted. The Subjective section also misses crucial patient history regarding chronic conditions. While there are no unsupported additions, the cumulative effect of multiple moderate omissions makes the note meaningfully incomplete and requires careful review.",1,1.0,23.0,0.25,0.22726182439007864,0.354678956089478,0.52,True,True,0.1951219512195122,0.25,True,True,0.2765957446808511,0.3529411764705882,True,True,0.2488479262672811,0.52,True,True,0.18848167539267016,0.2957746478873239
item_0123,123,2,True,True,39.0,6.0,0.0,12.0,0.0,0.0,10.0,2.0,12.0,0.0,0.0,3.0,0.0,0,0,,D,22,2,,0.92,24,"1 validation error for ClaimVerificationResult
  Invalid JSON: trailing comma at line 128 column 5 [type=json_invalid, input_value='{\n  ""claims"": [\n    {\... and plan sections.""\n}', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/json_invalid","The doctor's sentence ""It's higher than we would like"" is unclear and could be rephrased for better clarity.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The plan section is mostly complete, but the doctor's statement ""I know making these changes can be challenging"" feels like unnecessary repetition.",0.75,4,0.86,24,34,13,23,11,11,0.3235294117647059,7,4,5,2,2,2,0.5,4,4,0,0,4,4,1.0,6,12,6,12,0,0,0.0,24,7,4,6,34,4,4,12,item_0123,,"The generated note has major issues that materially reduce its clinical usefulness, primarily in the Assessment section where all explicit diagnoses are omitted and replaced by a narrative summary. Additionally, the Subjective section is meaningfully incomplete due to the absence of the Chief Complaint and the entire Review of Systems, as well as specific details regarding smoking and alcohol use. While the Objective and Plan sections are more aligned, these critical gaps significantly impact the note's completeness and utility.",12,6.0,39.0,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0124,124,1,True,True,22.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,17,0,0.0,D,13,1,,0.93,14,,"The doctor uses clear sentences, but there is a slight repetition of the patient's symptoms.",0.5,2,20,4,,0.83,24,,0.83,10,2,12,3,"The plan is mostly complete, but the doctor mentions adjusting medications without specifying which ones.",0.75,4,0.81,18,40,7,29,11,11,0.275,8,10,6,8,2,2,0.2,3,2,1,0,2,2,1.0,3,23,0,20,3,3,0.13043478260869565,18,8,3,3,40,10,2,23,item_0124,,"The generated SOAP note suffers from numerous significant omissions across all sections. Key missing information includes the patient's past medical history, a comprehensive review of systems, detailed lifestyle habits, explicit primary diagnoses (uncontrolled Type 2 Diabetes Mellitus, Hypertension, Hyperlipidemia) in the Assessment, and crucial patient education on medication adherence and managing hypoglycemia/orthostatic hypotension in the Plan. While there are no unsupported or unknown additions, the extensive missing clinical content severely reduces the note's completeness and clinical utility, making it materially less useful.",4,2.0,22.0,0.4347826086956522,0.32422253962471953,0.4206291607880416,0.5463917525773195,True,True,0.3673469387755102,0.4347826086956522,True,True,0.39189189189189183,0.5,True,True,0.42281879194630867,0.5463917525773195,True,True,0.11483253588516747,0.20134228187919465
item_0125,125,1,True,True,13.0,7.0,0.0,17.0,0.0,2.0,9.0,6.0,17.0,0.0,0.0,0.0,0.0,21,0,0.0,C,22,2,,0.92,24,,"The communication quality score is low due to a single unclear sentence where the doctor asks ""Do you have any other questions or concerns for me today?"" which was not directly answered by the patient.",0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment, and Plan) were complete.",0.75,4,0.86,20,20,9,9,11,11,0.55,3,4,2,3,1,1,0.25,3,3,0,0,3,3,1.0,8,4,4,0,4,4,1.0,20,3,3,8,20,4,3,4,item_0125,,"The generated SOAP note is broadly clinically usable but has noticeable gaps in the Subjective section. Several clinically important details were omitted, including the 2-year history of opioid use, its origin from prescribed oxycodone, the specific impact on job performance as a part-time construction worker, and the precise duration of insomnia (3-4 hours per night). The Objective, Assessment, and Plan sections are better aligned, containing only minor omissions and no unsupported or unknown additions. All additions present in the note were supported by the transcript and therefore did not negatively impact the grade.",17,11.0,22.0,0.21333333333333335,0.1862594769571514,0.29503317409766455,0.7374999999999999,True,True,0.09302325581395349,0.21333333333333335,True,True,0.0,0.0,True,True,0.5238095238095238,0.7374999999999999,True,True,0.12820512820512822,0.22929936305732487
item_0126,126,1,True,True,22.0,7.0,0.0,14.0,0.0,0.0,10.0,4.0,14.0,0.0,0.0,4.0,0.0,20,0,0.0,D,22,2,,0.92,24,,"The SOAP note contains two unclear or confusing sentences, one regarding the patient's smoking habits and another regarding their exercise habits.",0.5,2,15,2,,0.88,17,,0.88,7,1,8,3,The SOAP note is mostly complete but lacks a clear plan for addressing the patient's chronic lower back pain and ADHD.,0.75,4,0.86,16,27,9,20,7,7,0.25925925925925924,4,2,3,1,1,1,0.5,2,4,1,3,1,1,0.25,9,7,5,3,4,4,0.5714285714285714,16,4,2,9,27,2,4,7,item_0126,,"The generated SOAP note has significant omissions that materially reduce its clinical usefulness. Most notably, the explicit diagnosis of ""Opioid Dependence, Uncomplicated"" is missing from the Assessment section, which is a major clinical gap. Additionally, the patient's Attention Deficit Hyperactivity Disorder (ADHD) is omitted from both the Objective and Assessment sections, and crucial historical context like ""Previously on OxyContin for pain management"" is absent. Several specific patient education points and a key counseling arrangement are also missing from the Plan. While the note captures many elements, these omissions make it meaningfully incomplete.",14,7.0,22.0,0.31250000000000006,0.3550297379860754,0.4663770068927836,0.6601941747572816,True,True,0.23188405797101447,0.31250000000000006,True,True,0.3855421686746988,0.42424242424242425,True,True,0.4560260586319218,0.6601941747572816,True,True,0.3466666666666666,0.4685714285714285
item_0127,127,1,True,True,18.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25,0,0.0,B,22,2,"The generated SOAP note accurately captured most medical claims, but incorrectly stated the patient's occupation and missed mentioning the patient's history of chronic back pain.",0.92,24,,There were no communication issues in the generated SOAP note.,1.0,1,15,2,"The generated SOAP note captured most important details, but missed mentioning the patient's lifestyle habits and medication allergies.",0.88,17,"The generated SOAP note captured most patient-specific details, but missed mentioning the patient's family history and social support system.",0.88,7,1,8,4,The generated SOAP note accurately followed the standard SOAP note format with all sections present and correct.,1.0,4,0.89,20,21,12,13,8,8,0.38095238095238093,6,6,3,3,3,3,0.5,1,3,1,3,0,0,0.0,12,4,9,1,3,3,0.75,20,6,1,12,21,6,3,4,item_0127,,"The generated SOAP note is mostly clinically aligned and clearly usable. The Subjective section has several minor omissions and two moderate omissions regarding the severity of opioid cravings and the impact on the patient's job performance and daily responsibilities. However, the Objective, Assessment, and Plan sections are strong, with only minor omissions of specific details or rationales. There are no unsupported or unknown additions that would negatively impact the grade, as the single identified addition is supported by the transcript.",2,1.0,18.0,0.6206896551724138,0.5064570717045317,0.63284753221049,0.8324324324324325,True,True,0.5483870967741935,0.6206896551724138,True,True,0.6346153846153846,0.7422680412371134,True,True,0.6390041493775934,0.8324324324324325,True,True,0.20382165605095542,0.336
item_0128,128,1,True,True,15.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,2.0,0.0,17,0,0.0,C,14,1,,0.93,15,,"The doctor uses a somewhat formal tone and repeats some information, but overall the communication is clear.",0.5,2,20,4,,0.83,24,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the objective section.",0.75,4,0.81,17,22,8,13,9,9,0.4090909090909091,5,1,5,1,0,0,0.0,2,3,0,1,2,2,0.6666666666666666,5,4,1,0,4,4,1.0,17,5,2,5,22,1,3,4,item_0128,,"The generated note demonstrates significant omissions, particularly in the Subjective and Plan sections. The Chief Complaint and the entire Review of Systems section are absent, along with crucial HPI details about the impact of opioid use. In the Plan, critical patient education, agreements, and detailed instructions regarding follow-up, side effects, and lifestyle advice are missing. While the Assessment section is accurate and there are no unsupported additions, the extensive and clinically material omissions reduce the overall completeness and usefulness of the note, requiring significant caution and review.",6,3.0,17.0,0.78125,0.3636940210570162,0.5065478637107017,0.6739130434782609,True,True,0.7368421052631579,0.78125,True,True,0.1111111111111111,0.17647058823529416,True,True,0.3490909090909091,0.6739130434782609,True,True,0.2577319587628866,0.39455782312925164
item_0129,129,1,True,True,9.0,6.0,2.0,10.0,0.0,2.0,5.0,5.0,10.0,0.0,0.0,0.0,2.0,13,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vital signs, and physical examination findings but incorrectly states that there is no history of fever, chills, night sweats, hallucinations, or suicidal ideation.",0.93,14,,"The generated SOAP note contains unclear sentences and unnecessary repetition, which detract from its overall quality.",0.5,2,14,1,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but it is missing a mention of the patient's job as a construction worker.",0.93,15,The generated SOAP note captures most of the patient-specific details but is missing a mention of the patient's ethnicity and lifestyle.,0.88,7,1,8,3,"The generated SOAP note accurately reports the diagnosis, treatment plan, and instructions for follow-up but is missing a clear summary of the patient's subjective complaints.",0.75,4,0.86,27,29,12,14,15,15,0.5172413793103449,9,12,1,4,8,8,0.6666666666666666,2,2,0,0,2,2,1.0,10,8,6,4,4,4,0.5,27,9,2,10,29,12,2,8,item_0129,,"The generated note is mostly clinically aligned but has noticeable gaps, particularly in the Subjective and Plan sections. There are multiple moderate omissions, including key details about the patient's history of present illness (e.g., daily opioid usage, impact on social relationships, duration of back pain), specific sleep quality, neurological exam findings, and important patient instructions and overall summary in the Plan. While there is one unsupported addition in the Objective section, it does not introduce misleading clinical content as the detailed vital signs are provided and are within normal limits. The cumulative effect of the moderate omissions makes the note meaningfully incomplete, requiring caution and review.",12,8.0,25.0,0.6666666666666666,0.5339725480323966,0.6330837640620249,0.6499999999999999,True,True,0.6666666666666666,0.6666666666666666,True,True,0.6748466257668712,0.7681159420289855,True,True,0.5071428571428571,0.6499999999999999,True,True,0.28723404255319146,0.44755244755244755
item_0130,130,1,True,True,17.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,23,0,0.0,B,22,2,,0.92,24,,The communication quality score is low due to a single unclear sentence regarding the patient's symptoms.,0.5,1,15,2,,0.88,17,,0.88,7,1,8,3,The instruction following score is low due to a single incomplete section regarding the patient's diet and lifestyle plan.,0.75,4,0.86,20,27,10,17,10,10,0.37037037037037035,7,7,1,1,6,6,0.8571428571428571,3,3,1,1,2,2,0.6666666666666666,2,11,1,10,1,1,0.09090909090909091,20,7,3,2,27,7,3,11,item_0130,,"The generated note is mostly clinically aligned and usable, accurately capturing the chief complaint, present illness, objective findings, and a comprehensive plan. However, it omits several moderate details, including the patient's known history of hypertension and hyperlipidemia, family history of heart disease and Type 2 diabetes in the Subjective section, and the explicit diagnosis of Hyperlipidemia in the Assessment. Additionally, there are numerous minor omissions across all sections, primarily concerning specific details in ROS, physical exam, and patient education/agreement. No unsupported or unknown additions were identified.",6,4.0,20.0,0.43243243243243246,0.3969122291937944,0.6011123261123261,0.7363636363636363,True,True,0.358974358974359,0.43243243243243246,True,True,0.3684210526315789,0.7912087912087913,True,True,0.5667752442996743,0.7363636363636363,True,True,0.29347826086956524,0.4444444444444444
